Id;Name;Latitude;Longitude;Country_ISO;Population
2964574;Dublin;53.33306;-6.24889;IE;1024027
2964661;Drogheda;53.71889;-6.34778;IE;33441
2965140;Cork;51.89797;-8.47061;IE;190384
2965353;Cluain Meala;52.355;-7.70389;IE;17394
2965529;Celbridge;53.34165;-6.54419;IE;19537
2965768;Carlow;52.84083;-6.92611;IE;20055
2966022;Bray;53.20278;-6.09833;IE;32600
2966110;Blanchardstown;53.38806;-6.37556;IE;16511
2966794;Balbriggan;53.60846;-6.1831;IE;23364
3313472;Athlone;53.42278;-7.93722;IE;21351
3315278;Sandyford;53.2747;-6.2253;IE;22288
6691033;Donaghmede;53.39845;-6.16179;IE;15299
281184;Jerusalem;31.76904;35.21633;IL;801000
282926;Modi‘in Makkabbim Re‘ut;31.89385;35.01504;IL;88749
293100;Safed;32.96465;35.496;IL;27816
293207;Yehud;32.03317;34.89091;IL;25600
293222;Yavné;31.87808;34.73983;IL;31774
293253;Jaffa;32.05043;34.75224;IL;100000
293286;Umm el Faḥm;32.51725;35.15349;IL;41030
293308;Tirat Karmel;32.76021;34.97183;IL;18993
293322;Tiberias;32.79221;35.53124;IL;39790
293397;Tel Aviv;32.08088;34.78057;IL;432892
293420;maalot Tarshīhā;33.01667;35.26667;IL;21400
293426;Tamra;32.85301;35.1987;IL;25917
293619;Sederot;31.525;34.59693;IL;20228
293655;Sakhnīn;32.86422;35.29707;IL;24596
293690;Rosh Ha‘Ayin;32.09556;34.95664;IL;39215
293703;Rishon LeẔiyyon;31.97102;34.78939;IL;220492
293725;Reẖovot;31.89421;34.81199;IL;132671
293768;Ramla;31.92923;34.86563;IL;63860
293783;Ramat HaSharon;32.14613;34.8394;IL;36137
293788;Ramat Gan;32.08227;34.81065;IL;128095
293807;Ra'anana;32.1836;34.87386;IL;80000
293822;Qiryat Yam;32.84966;35.06973;IL;39273
293825;Qiryat Shemona;33.20733;35.57212;IL;22035
293831;Qiryat Moẕqin;32.83706;35.0776;IL;39404
293842;Qiryat Gat;31.60998;34.76422;IL;47450
293844;Qiryat Bialik;32.8275;35.08583;IL;36551
293845;Qiryat Ata;32.81149;35.11323;IL;48966
293896;Qalansuwa;32.28493;34.98106;IL;16898
293918;Petaẖ Tiqwa;32.08707;34.88747;IL;200000
293962;Or Yehuda;32.02923;34.85788;IL;30802
293992;Ofaqim;31.3141;34.62025;IL;24311
294068;Netivot;31.42305;34.58911;IL;24564
294071;Netanya;32.33291;34.85992;IL;171676
294074;Ness Ziona;31.92933;34.79868;IL;38700
294078;Nesher;32.76622;35.04425;IL;21245
294098;Nazareth;32.70056;35.29722;IL;64800
294117;Nahariyya;33.00892;35.09814;IL;51200
294210;Migdal Ha‘Emeq;32.67597;35.23986;IL;24800
294245;Mevasseret Ẕiyyon;31.80186;35.15072;IL;24409
294387;Maghār;32.88984;35.40703;IL;18915
294421;Lod;31.9467;34.8903;IL;66589
294492;Kefar Yona;32.31669;34.93507;IL;21611
294514;Kfar Saba;32.175;34.90694;IL;80773
294577;Karmi’el;32.91708;35.30501;IL;44382
294604;Kafr Qāsim;32.11406;34.97624;IL;17303
294608;Kafr Mandā;32.81034;35.26009;IL;15014
294610;Kafr Kannā;32.7466;35.34242;IL;17606
294622;Judeida Makr;32.9282;35.15705;IL;17530
294751;H̱olon;32.01034;34.77918;IL;165787
294760;Hod HaSharon;32.15934;34.8932;IL;43185
294778;Herzliya;32.16627;34.82536;IL;83600
294801;Haifa;32.81841;34.9885;IL;267300
294946;Hadera;32.44192;34.9039;IL;75854
294981;Giv'at Shmuel;32.07817;34.84858;IL;18500
294999;Givatayim;32.07225;34.81253;IL;48000
295064;Gedera;31.81456;34.77998;IL;26217
295080;Gan Yavne;31.78737;34.70659;IL;22453
295089;Ganei Tikva;32.05971;34.8732;IL;16053
295122;Even Yehuda;32.26959;34.88759;IL;15221
295127;Tirah;32.2341;34.95023;IL;20786
295130;Eṭ Ṭaiyiba;32.26616;35.00893;IL;32978
295174;Er Reina;32.72339;35.31622;IL;15621
295277;Eilat;29.55805;34.94821;IL;45588
295328;Dimona;31.07079;35.03269;IL;33558
295365;Daliyat al Karmel;32.69383;35.04686;IL;25000
295432;Bet Shemesh;31.73072;34.99293;IL;67100
295435;Bet She’an;32.49728;35.49632;IL;16800
295514;Bnei Brak;32.08074;34.8338;IL;154400
295530;Beersheba;31.25181;34.7913;IL;186600
295548;Bat Yam;32.02379;34.75185;IL;128979
295584;Azor;32.0243;34.80632;IL;16201
295620;Ashkelon;31.66926;34.57149;IL;105995
295629;Ashdod;31.79213;34.64966;IL;224656
295657;Arad;31.25882;35.21282;IL;23700
295721;Acre;32.92814;35.07647;IL;45603
295740;Afula;32.60907;35.2892;IL;44930
7498240;West Jerusalem;31.78199;35.21961;IL;400000
8184212;Rahat;31.39547;34.75699;IL;19586
8199378;Modiin Ilit;31.93221;35.04416;IL;64179
8199394;Ariel;32.1065;35.18449;IL;17668
8428283;Shoham;31.99866;34.94559;IL;20740
10227184;Yehud-Monosson;32.0284;34.8796;IL;29312
3042237;Douglas;54.15;-4.48333;IM;26218
1167718;Pūnch;33.77033;74.09254;IN;28197
1252646;Keelakarai;9.23183;78.78545;IN;30468
1252653;Zunheboto;25.96667;94.51667;IN;29499
1252692;Zamānia;25.41961;83.55786;IN;32008
1252698;Zaidpur;26.83093;81.32929;IN;33397
1252699;Zahirābād;17.68138;77.60743;IN;46504
1252738;Yeola;20.0424;74.48944;IN;46762
1252744;Yellāpur;14.9637;74.70929;IN;19343
1252745;Yellandu;17.59064;80.32146;IN;43787
1252758;Yelahanka;13.10073;77.59632;IN;116447
1252770;Yavatmāl;20.39324;78.13201;IN;128175
1252773;Yāval;21.16772;75.69762;IN;32881
1252795;Yanam;16.73308;82.21364;IN;36896
1252797;Yamunānagar;30.12796;77.28371;IN;208931
1252822;Yādgīr;16.77007;77.13755;IN;65376
1252840;Wokha;26.09717;94.25817;IN;54010
1252885;Wer;27.0186;77.17636;IN;18268
1252887;Wellington;11.36552;76.78442;IN;20254
1252892;Wazīrganj;28.21145;79.05665;IN;19372
1252908;Wāshīm;20.11128;77.133;IN;68622
1252919;Warud;21.47101;78.26965;IN;47817
1252925;Warora;20.22885;79.00277;IN;41523
1252930;Wāris Alīganj;25.0172;85.64047;IN;35243
1252942;Wardha;20.73933;78.59784;IN;113759
1252946;Wārāseonī;21.76184;80.04301;IN;23800
1252948;Warangal;18;79.58333;IN;557802
1252956;Wanparti;16.36738;78.06889;IN;55182
1252958;Wānkāner;22.61198;70.94379;IN;47814
1252960;Wani;20.05507;78.95313;IN;57288
1252997;Walajapet;12.9251;79.36626;IN;30256
1253013;Wai;17.95276;73.89058;IN;32957
1253041;Wādi;17.05183;76.99048;IN;30602
1253074;Vyāra;21.11079;73.39365;IN;38168
1253077;Vuyyūru;16.36307;80.84406;IN;36755
1253079;Vrindāvan;27.58105;77.69662;IN;60195
1253080;Vriddhāchalam;11.5183;79.32411;IN;61498
1253084;Vizianagaram;18.11692;83.41148;IN;179358
1253091;Vite;17.27343;74.53792;IN;45973
1253095;Visnagar;23.69855;72.5521;IN;68619
1253102;Visakhapatnam;17.68009;83.20161;IN;1063178
1253105;Vīsāvadar;21.33954;70.74966;IN;18382
1253113;Virudunagar;9.58509;77.95787;IN;73273
1253127;Vadakku Viravanallur;8.69786;77.51916;IN;19689
1253132;Vīrarājendrapet;12.19644;75.80512;IN;15976
1253133;Virār;19.45591;72.81136;IN;150357
1253150;Vinukonda;16.0531;79.73964;IN;61326
1253166;Villupuram;11.93975;79.49244;IN;97380
1253182;Vikārābād;17.3381;77.90441;IN;43337
1253184;Vijayawada;16.50745;80.6466;IN;874587
1253193;Vijāpur;23.5623;72.74848;IN;24297
1253200;Vidisha;23.52604;77.81092;IN;140045
1253216;Vettūr;8.71742;76.72582;IN;37219
1253219;Vettaikkaranpudur;10.56207;76.91305;IN;18128
1253220;Vetapālem;15.78502;80.30663;IN;38007
1253237;Verāval;20.9077;70.36786;IN;163326
1253242;Vepagunta;17.77844;83.21577;IN;26881
1253251;Venkatagiri;13.96005;79.58032;IN;32761
1253275;Vemalwāda;18.46523;78.86894;IN;22920
1253278;Velur;11.10825;78.00113;IN;18951
1253286;Vellore;12.9184;79.13255;IN;177081
1253315;Vejalpur;22.69021;73.56299;IN;121610
1253330;Vedaraniyam;10.37208;79.85095;IN;32245
1253340;Vayalār;9.71158;76.33888;IN;25094
1253352;Vattalkundu;10.16069;77.75883;IN;22638
1253357;Vāsudevanallūr;9.24171;77.41177;IN;19021
1253363;Vasind;19.40844;73.26285;IN;16970
1253367;Vasco da Gama;15.39585;73.81568;IN;100485
1253374;Vasa;22.66079;72.75519;IN;15934
1253392;Varkala;8.7333;76.7167;IN;43276
1253403;Varangaon;21.01767;75.91042;IN;44067
1253405;Varanasi;25.31668;83.01041;IN;1164404
1253437;Vaniyambadi;12.68162;78.62014;IN;90288
1253452;Vandavāsi;12.50429;79.60556;IN;31530
1253468;Valsād;20.61013;72.93428;IN;72929
1253472;Valparai;10.32691;76.95116;IN;90353
1253482;Vallabh Vidyanagar;22.53333;72.9;IN;32581
1253512;Valabhīpur;21.88868;71.87935;IN;18663
1253544;Vaikam;9.74858;76.39637;IN;22807
1253545;Vaijāpur;19.92672;74.7275;IN;40043
1253573;Vadodara;22.29941;73.20812;IN;1409476
1253577;Vadnagar;23.78593;72.63893;IN;24832
1253578;Vadlapūdi;14.31119;79.8043;IN;17881
1253579;Vādippatti;10.08481;77.96113;IN;22441
1253595;Vadamadurai;10.44081;78.09784;IN;15886
1253605;Vadakku Valliyūr;8.38286;77.61221;IN;24749
1253610;Vāda;19.65347;73.14811;IN;15474
1253623;Uttiramerūr;12.61433;79.75748;IN;24315
1253628;Uttarkāshi;30.72986;78.44342;IN;17123
1253635;Uttamapālaiyam;9.80701;77.32718;IN;22778
1253638;Utraula;27.31933;82.41872;IN;28437
1253671;Usilampatti;9.96936;77.78621;IN;30675
1253673;Usehat;27.79796;79.23763;IN;15068
1253698;Uravakonda;14.94348;77.25494;IN;33495
1253702;Uran;18.87813;72.93924;IN;25598
1253736;Upleta;21.74015;70.28256;IN;56354
1253744;Uppal Kalan;17.40577;78.55911;IN;118259
1253747;Unnāo;26.54706;80.48781;IN;161671
1253750;Unjha;23.80366;72.39101;IN;54620
1253754;Unhel;23.33794;75.55931;IN;15837
1253782;Una;31.46493;76.26914;IN;17569
1253783;Una;20.82318;71.03795;IN;56545
1253785;Ūn;29.58479;77.2554;IN;15007
1253786;Un;23.88745;71.76975;IN;30671
1253805;Umreth;22.69881;73.11561;IN;32802
1253807;Umred;20.85396;79.32466;IN;51794
1253860;Umarkot;19.66529;82.20629;IN;27545
1253861;Umarkhed;19.60144;77.68878;IN;35265
1253863;Umaria;23.52473;80.83716;IN;29740
1253870;Umarga;17.83841;76.62331;IN;32181
1253888;Ullal;12.80569;74.86058;IN;59116
1253894;Ulhasnagar;19.21667;73.15;IN;516584
1253914;Ujjain;23.18239;75.77643;IN;457346
1253918;Ujhāni;28.00311;79.00821;IN;56309
1253944;Udumalaippettai;10.58806;77.24779;IN;58571
1253952;Udupi;13.33467;74.74617;IN;165000
1253956;Udhampur;32.92431;75.13573;IN;80447
1253958;Udgīr;18.39258;77.11756;IN;101064
1253972;Udangudi;8.42918;78.02968;IN;19008
1253977;Udalguri;26.75367;92.10215;IN;15935
1253984;Udaipura;23.07434;78.51108;IN;15473
1253985;Udaipur;27.72297;75.47178;IN;30264
1253986;Udaipur;24.58584;73.71346;IN;422784
1253987;Udaipur;23.53333;91.48333;IN;23290
1253993;Ooty;11.4134;76.69521;IN;98238
1254000;Bara Uchāna;29.46747;76.17798;IN;15830
1254043;Turaiyūr;11.14968;78.5987;IN;32134
1254046;Tura;25.51421;90.20239;IN;63645
1254054;Tuni;17.35905;82.54607;IN;52658
1254069;Tūndla;27.2146;78.23683;IN;50939
1254080;Tumsar;21.38333;79.73333;IN;43218
1254089;Tumkūr;13.34136;77.1022;IN;307359
1254102;Tulsīpur;27.5337;82.41653;IN;22486
1254111;Tuljāpur;18.00804;76.07011;IN;35596
1254131;Tufānganj;26.31688;89.66549;IN;20420
1254133;Tuensang;26.26704;94.82415;IN;33748
1254163;Thiruvananthapuram;8.4855;76.94924;IN;784153
1254187;Thrissur;10.51667;76.21667;IN;325110
1254241;Tonk;26.16638;75.78824;IN;151331
1254249;Tondi;9.74173;79.01774;IN;16468
1254274;Tohāna;29.71332;75.90441;IN;59749
1254282;Todaraisingh;26.02401;75.48182;IN;22613
1254283;Todabhim;26.91667;76.81667;IN;22529
1254304;Titlāgarh;20.28961;83.15233;IN;28405
1254309;Titāgarh;22.74252;88.37326;IN;127751
1254317;Tisaiyanvilai;8.33702;77.86776;IN;20395
1254320;Tiruvottiyūr;13.15823;80.30181;IN;248059
1254322;Cheyyar;12.66052;79.54308;IN;36527
1254327;Tiruvannāmalai;12.22662;79.07461;IN;138243
1254331;Tiruvallur;13.14376;79.90889;IN;48095
1254335;Tiruvalla;9.3816;76.57489;IN;57223
1254342;Thiruthani;13.17594;79.61637;IN;39899
1254343;Tiruttangal;9.48333;77.83333;IN;54499
1254346;Tirur;10.91368;75.92118;IN;54934
1254347;Tiruppuvanam;9.82564;78.25795;IN;22517
1254348;Tiruppur;11.11541;77.35456;IN;397521
1254356;Tirupparangunram;9.88151;78.07306;IN;42696
1254360;Tirupati;13.63551;79.41989;IN;250821
1254361;Tirunelveli;8.72742;77.6838;IN;1435844
1254373;Tirumala;13.68333;79.35;IN;18013
1254377;Tirukkoyilur;11.9662;79.20259;IN;28337
1254385;Tiruchengode;11.38016;77.89444;IN;87123
1254388;Tiruchirappalli;10.8155;78.69651;IN;775484
1254390;Tiruchchendur;8.49725;78.11906;IN;29872
1254396;Tīrthahalli;13.68835;75.24548;IN;15422
1254420;Tiptūr;13.2563;76.47768;IN;60957
1254432;Tinsukia;27.48905;95.35992;IN;89373
1254436;Tinnanūr;13.11448;80.02713;IN;22125
1254444;Tindivanam;12.234;79.65551;IN;69839
1254481;Tilhar;27.96282;79.73827;IN;57043
1254534;Tīkamgarh;24.74327;78.83061;IN;74724
1254538;Tijāra;27.93411;76.85541;IN;21833
1254570;Thoubāl;24.63881;93.99639;IN;44493
1254589;Thiruvarur;10.77269;79.6368;IN;58777
1254624;Thāsra;22.79831;73.21174;IN;18337
1254638;Tharād;24.39597;71.62577;IN;24697
1254649;Tanjore;10.78523;79.13909;IN;219571
1254657;Thānesar;29.97323;76.83214;IN;138279
1254661;Thāne;19.19704;72.96355;IN;1261517
1254673;Thāna Bhawan;29.58605;77.41811;IN;33498
1254675;Thān;22.57422;71.19942;IN;42508
1254694;Thākurganj;26.42742;88.13112;IN;15953
1254695;Thakurdwara;29.19203;78.86145;IN;39860
1254710;Tezpur;26.63333;92.8;IN;58851
1254727;Terdāl;16.49379;75.04667;IN;26411
1254732;Teonthar;24.98207;81.64194;IN;16578
1254744;Thenkasi;8.96003;77.31525;IN;65496
1254745;Teni;10.01115;77.47772;IN;1034724
1254780;Tellicherry;11.74811;75.4929;IN;97201
1254787;Telhāra;21.02694;76.83889;IN;21146
1254794;Tekkali;18.6057;84.23546;IN;24682
1254795;Tekkalakote;15.53444;76.87703;IN;25530
1254797;Tekāri;24.94253;84.84265;IN;19063
1254808;Tehri;30.39086;78.4803;IN;27611
1254813;Teghra;25.49043;85.94001;IN;46160
1254858;Tāsgaon;17.037;74.60171;IN;34933
1254868;Tarn Tāran;31.45191;74.92777;IN;58585
1254880;Tarikere;13.70954;75.81382;IN;37848
1254904;Tharangambadi;11.02764;79.85425;IN;20841
1254908;Tārānagar;28.6686;75.03207;IN;29392
1254909;Tarāna;23.33383;76.04253;IN;22773
1254910;Tāramangalam;11.69403;77.97035;IN;23788
1254912;Tarakeswar;22.88605;88.01363;IN;30475
1254948;Tāoru;28.21173;76.94984;IN;19310
1254953;Tanuku;16.75438;81.68143;IN;68290
1255004;Tāndūr;17.24849;77.57698;IN;63239
1255023;Tānda;28.97621;78.94187;IN;44822
1255024;Tāndā;26.54953;82.65841;IN;88073
1255027;Tanakpur;29.074;80.11139;IN;16905
1255046;Tamlūk;22.30083;87.92593;IN;48646
1255062;Tambaram;12.9246;80.12707;IN;174787
1255076;Talwāra;31.9376;75.88657;IN;24752
1255082;Talwandi Bhai;30.85584;74.92979;IN;16391
1255104;Taloda;21.56128;74.21238;IN;26293
1255121;Talipparamba;12.04161;75.35927;IN;69878
1255122;Tālīkota;16.47311;76.31085;IN;27902
1255131;Taleigao;15.46915;73.83285;IN;17148
1255134;Talegaon Dābhāde;18.73502;73.67561;IN;47653
1255143;Tālcher;20.94927;85.23354;IN;38436
1255175;Talāja;21.3527;72.03524;IN;29948
1255211;Tāki;22.58867;88.93253;IN;40113
1255212;Takhatpur;22.12915;81.86959;IN;17859
1255213;Takhatgarh;25.32235;73.00487;IN;17285
1255224;Tājpur;29.16242;78.48458;IN;17529
1255254;Tādpatri;14.90832;78.01031;IN;93044
1255264;Tādepallegūdem;16.81467;81.52717;IN;108167
1255265;Tādepalle;16.48333;80.6;IN;34357
1255344;Suriāpet;17.14054;79.62045;IN;111729
1255346;Suriānwān;25.46387;82.41922;IN;19157
1255349;Surendranagar;22.72706;71.64856;IN;179628
1255361;Sūratgarh;29.3215;73.89979;IN;63153
1255364;Sūrat;21.19594;72.83023;IN;2894504
1255372;Sūrandai;8.97574;77.41923;IN;28989
1255383;Sūrajgarh;28.31005;75.73271;IN;19721
1255396;Supaul;26.11527;86.59509;IN;60020
1255425;Sunel;24.37065;75.95708;IN;15840
1255434;Sundarnagar;31.53523;76.905;IN;25338
1255437;Sundargarh;22.11667;84.03333;IN;41705
1255449;Sunām;30.12883;75.79943;IN;53647
1255482;Sulya;12.561;75.38741;IN;18950
1255483;Sūlūru;13.7;80.01667;IN;38065
1255484;Sulur;11.02427;77.12565;IN;26183
1255488;Sultanpur;31.21468;75.19602;IN;16344
1255491;Sultānpur;26.25788;82.07269;IN;110368
1255551;Suket;24.64609;76.0417;IN;19851
1255560;Sūjāngarh;27.7;74.46667;IN;183808
1255597;Suār;29.02841;79.05654;IN;28941
1255616;Srivilliputhur;9.51272;77.63369;IN;74370
1255619;Srīvardhan;18.04592;73.01552;IN;15279
1255620;Srivaikuntam;8.62931;77.91281;IN;15665
1255621;Srīsailain;16.07217;78.86816;IN;24142
1255625;Srīrāmnagar;17.26652;78.25544;IN;19550
1255630;Srīperumbūdūr;12.96763;79.94197;IN;17253
1255631;Srīnivāspur;13.33914;78.21175;IN;25760
1255634;Srinagar;34.08565;74.80555;IN;975857
1255635;Srīnagar;30.22243;78.78341;IN;20216
1255643;Sri Mādhopur;27.46599;75.59736;IN;30281
1255646;Karanpur;29.84042;73.45519;IN;21604
1255647;Srikakulam;18.2989;83.89751;IN;118299
1255654;Sri Dūngargarh;28.09617;74.00868;IN;48036
1255667;Soygaon;20.59606;75.61765;IN;23320
1255704;Soron;27.89055;78.74621;IN;28683
1255705;Soro;21.27851;86.68833;IN;29797
1255712;Sorada;19.76082;84.42997;IN;15117
1255714;Sopur;34.28671;74.47228;IN;63035
1255744;Sonīpat;28.99478;77.01937;IN;250521
1255762;Songadh;21.16966;73.56357;IN;25269
1255763;Sonepur;20.83333;83.91667;IN;18768
1255788;Sonāri;27.02462;95.01629;IN;19672
1255792;Sonāmukhi;23.30521;87.41336;IN;28334
1255816;Sompeta;18.94419;84.58449;IN;17982
1255823;Someshwar;13.49112;75.06646;IN;22137
1255850;Solan;30.90908;77.10869;IN;40283
1255858;Sojītra;22.53884;72.71984;IN;19403
1255860;Sojat;25.92493;73.66633;IN;42556
1255870;Sohna;28.24737;77.06544;IN;33361
1255884;Sohāgpur;22.70055;78.19522;IN;23849
1255925;Siwāna;25.65154;72.42243;IN;22067
1255927;Siwān;26.22096;84.35609;IN;119181
1255947;Sivakasi;9.44999;77.79797;IN;74282
1255950;Sivagiri;11.12026;77.78811;IN;16779
1255951;Sivagiri;9.34461;77.42911;IN;20772
1255953;Sivaganga;9.84701;78.48358;IN;42785
1255955;Siuri;23.90806;87.52773;IN;64659
1255963;Sitārganj;28.9293;79.70436;IN;24225
1255969;Sītāpur;27.56192;80.68265;IN;164435
1255983;Sītāmarhi;26.59357;85.4906;IN;57095
1255995;Siswā Bāzār;27.14652;83.75803;IN;19939
1256003;Sisauli;29.41386;77.4689;IN;15837
1256025;Sirūr;18.8276;74.37475;IN;31018
1256027;Sirumugai;11.32137;77.00521;IN;20066
1256029;Siruguppa;15.63;76.89217;IN;47917
1256039;Sirsilla;18.38865;78.81048;IN;71499
1256040;Sirsi;28.63916;78.64303;IN;22549
1256047;Sirsi;14.62072;74.83554;IN;61607
1256050;Sirsāganj;27.05715;78.68661;IN;29034
1256052;Sirsa;29.53489;75.02898;IN;181639
1256064;Sironj;24.10313;77.69055;IN;45455
1256067;Sirohi;24.88838;72.84794;IN;38610
1256075;Sīrkāzhi;11.23725;79.73585;IN;33100
1256087;Sirhind;30.64321;76.38421;IN;60847
1256104;Sīra;13.74155;76.9043;IN;57928
1256119;Sinnar;19.84505;73.99866;IN;34095
1256124;Singur;22.80917;88.22944;IN;19402
1256176;Singarāyakonda;15.23046;80.02794;IN;17796
1256184;Singānallūr;10.99898;77.03238;IN;31239
1256207;Sindhnūr;15.76983;76.75581;IN;68793
1256214;Sindgi;16.91883;76.23368;IN;33770
1256237;Shimla;31.10442;77.16662;IN;173503
1256246;Simdega;22.61523;84.50208;IN;38732
1256259;Silvassa;20.27386;72.99673;IN;27359
1256269;Sillod;20.30303;75.65284;IN;51042
1256287;Silchar;24.82733;92.79787;IN;152393
1256295;Silao;25.08358;85.42804;IN;21828
1256320;Sīkar;27.61206;75.13996;IN;199932
1256322;Sikandra Rao;27.68859;78.37985;IN;42229
1256328;Sikandarpur;26.04327;84.05298;IN;24177
1256329;Sikandarābād;28.45226;77.70004;IN;73379
1256333;Sikka;22.43218;69.84158;IN;19404
1256335;Sijua;23.77617;86.33028;IN;31537
1256340;Sihorā;23.4871;80.10404;IN;41192
1256343;Sihor;21.71134;71.96179;IN;52603
1256363;Sidlaghatta;13.38896;77.86444;IN;49114
1256369;Sidhi;24.4038;81.87954;IN;54242
1256372;Sidhaulī;27.28202;80.8345;IN;22193
1256377;Siddipet;18.10483;78.84858;IN;64562
1256382;Siddhapur;23.91783;72.37212;IN;54313
1256388;Sibsāgar;26.98427;94.63784;IN;62104
1256409;Shyamnagar;22.83333;88.36667;IN;441956
1256418;Shujālpur;23.40673;76.7098;IN;47058
1256421;Shrīrangapattana;12.42264;76.68439;IN;23927
1256422;Shrīrāmpur;22.75278;88.34222;IN;226317
1256426;Shrīgonda;18.61527;74.69895;IN;28208
1256431;Shorāpur;16.521;76.75738;IN;49501
1256432;Shōranūr;10.76181;76.27078;IN;42694
1256435;Sholinghur;13.1181;79.42025;IN;28645
1256436;Solāpur;17.67152;75.91044;IN;997281
1256451;Shivpuri;25.42378;77.66223;IN;164215
1256468;Shīshgarh;28.72928;79.31469;IN;23471
1256475;Shirpur;21.34821;74.88035;IN;69540
1256483;Shirhatti;15.23352;75.57996;IN;16604
1256489;Shirdi;19.76616;74.47738;IN;31978
1256515;Shimoga;13.93157;75.56791;IN;319550
1256523;Shillong;25.56892;91.88313;IN;132842
1256525;Siliguri;26.71004;88.42851;IN;515574
1256529;Shikohābād;27.108;78.58661;IN;99678
1256532;Shikārpūr;28.28072;78.01411;IN;34649
1256537;Shikārpur;14.2698;75.35643;IN;33273
1256539;Shiggaon;14.99053;75.22499;IN;26118
1256558;Shertallai;9.68581;76.33996;IN;45474
1256569;Sherkot;29.32704;78.57429;IN;57361
1256572;Sherghāti;24.5595;84.79162;IN;35279
1256593;Sheopur;25.66472;76.69616;IN;62416
1256597;Sheohar;26.51393;85.29341;IN;24979
1256598;Sheoganj;25.13915;73.06784;IN;26804
1256620;Shegaon;20.7932;76.69921;IN;56449
1256639;Shāntipur;23.24723;88.43302;IN;149983
1256659;Shamsābād;27.5371;79.43796;IN;25266
1256660;Shamsābād;27.01718;78.12358;IN;31009
1256671;Shāmli;29.4497;77.30959;IN;97966
1256673;Shāmgarh;24.18817;75.63903;IN;23075
1256693;Shājāpur;23.42637;76.27775;IN;53346
1256698;Sheikhpura;25.13994;85.84096;IN;46718
1256705;Shāhpura;27.3912;75.95956;IN;33273
1256706;Shāhpura;25.62094;74.92487;IN;29259
1256713;Shāhpur;29.3501;77.5516;IN;18874
1256715;Shāhpur;25.60293;84.40412;IN;15850
1256720;Shāhpur;21.23742;76.22558;IN;19370
1256722;Shāhpur;16.69605;76.8422;IN;31422
1256728;Shāhjānpur;27.88165;79.90918;IN;320434
1256731;Shāhi;28.55023;79.31761;IN;16064
1256735;Shāhganj;26.04965;82.68423;IN;26510
1256739;Shahdol;23.29356;81.3619;IN;89289
1256750;Shāhāda;21.54538;74.47106;IN;58402
1256752;Shāhābād;30.16776;76.87046;IN;39323
1256753;Shāhābād;28.56681;79.00956;IN;34962
1256755;Shāhābād;27.6431;79.9402;IN;73606
1256759;Shāhābād;17.1307;76.94361;IN;52952
1256812;Serchhīp;23.29312;92.84679;IN;20244
1256814;Seram;17.17859;77.28998;IN;35134
1256823;Seoni Mālwa;22.45046;77.4665;IN;28334
1256826;Seoni;22.08503;79.55037;IN;101379
1256828;Seondha;26.15422;78.7812;IN;21326
1256832;Seohāra;29.20904;78.58837;IN;46546
1256854;Sendhwa;21.68562;75.09622;IN;54530
1256913;Sehore;23.2;77.08333;IN;99284
1256922;Secunderabad;17.50427;78.54263;IN;204182
1256929;Sāyla;22.54925;71.48324;IN;15376
1256949;Sawāi Mādhopur;26.02301;76.34408;IN;108612
1256959;Sāvda;21.15054;75.88938;IN;19903
1256967;Savanūr;14.97335;75.33724;IN;37819
1256968;Sāvantvādi;15.90413;73.82191;IN;23384
1256974;Sausar;21.65576;78.79669;IN;26704
1256983;Saundatti;15.76615;75.11778;IN;40091
1256989;Sathyamangalam;11.50526;77.23826;IN;34011
1256995;Sattur;9.35592;77.92457;IN;31856
1257001;Sattenapalle;16.39381;80.15221;IN;53603
1257022;Satna;24.57726;80.82719;IN;257778
1257055;Satara;17.68589;73.99333;IN;112793
1257060;Satānā;20.59483;74.20301;IN;34440
1257066;Sāsvad;18.34351;74.03102;IN;29858
1257093;Sarwār;26.06272;75.01104;IN;17860
1257149;Sarkhej;22.98297;72.50196;IN;30341
1257191;Sardulgarh;29.69224;75.23608;IN;17270
1257196;Sardhana;29.14551;77.61433;IN;49857
1257198;Sardārshahr;28.44062;74.491;IN;86672
1257219;Sarauli;28.49404;79.09177;IN;20923
1257237;Sārangpur;23.56651;76.47306;IN;35827
1257259;Saraipali;21.3153;83.00629;IN;18394
1257260;Sarāi Mīr;26.02705;82.91843;IN;17849
1257268;Sarāi Ākil;25.3789;81.51035;IN;17443
1257307;Saoner;21.3851;78.92155;IN;29638
1257354;Sānkrāil;22.54997;88.22515;IN;27523
1257369;Sankeshwar;16.25649;74.48195;IN;34549
1257402;Sangrūr;30.24506;75.84488;IN;88615
1257409;Sāngola;17.43948;75.19379;IN;31279
1257410;Sangod;24.92707;76.28649;IN;19842
1257416;Sāngli;16.85438;74.56417;IN;601214
1257429;Sangariā;29.79886;74.46683;IN;38638
1257431;Sangāreddi;17.62477;78.08669;IN;59199
1257436;Sangamner;19.56784;74.21154;IN;67309
1257456;Sandūr;15.08613;76.54692;IN;29016
1257459;Sandīla;27.06989;80.51497;IN;53182
1257461;Sāndi;27.28867;79.9519;IN;25008
1257476;Sancoale;15.37794;73.90352;IN;16311
1257477;Sānchor;24.75361;71.7728;IN;29022
1257481;Sanāwad;22.17391;76.06993;IN;36455
1257482;Sanaur;30.30182;76.45786;IN;18401
